,City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,New York,Wakefield,40.894705176609996,-73.84720052054901,Lollipops Gelato,40.894123150205274,-73.84589162362325,Dessert Shop
1,New York,Wakefield,40.894705176609996,-73.84720052054901,Carvel Ice Cream,40.890486685759605,-73.84856772568665,Ice Cream Shop
2,New York,Wakefield,40.894705176609996,-73.84720052054901,Walgreens,40.896528,-73.8447,Pharmacy
3,New York,Wakefield,40.894705176609996,-73.84720052054901,Rite Aid,40.896649,-73.8448461,Pharmacy
4,New York,Wakefield,40.894705176609996,-73.84720052054901,Dunkin',40.8904587811365,-73.84908886747644,Donut Shop
5,New York,Wakefield,40.894705176609996,-73.84720052054901,Shell,40.894187118166535,-73.84586195733382,Gas Station
6,New York,Wakefield,40.894705176609996,-73.84720052054901,Subway,40.89046821651127,-73.8491520209833,Sandwich Place
7,New York,Wakefield,40.894705176609996,-73.84720052054901,Koss Quick Wash,40.891281,-73.84990400000001,Laundromat
8,New York,Co-op City,40.87429419303012,-73.829939108124,Capri II Pizza,40.87637420537464,-73.82994042507629,Pizza Place
9,New York,Co-op City,40.87429419303012,-73.829939108124,Dollar Tree,40.87012498449601,-73.82898863175873,Discount Store
10,New York,Co-op City,40.87429419303012,-73.829939108124,Rite Aid,40.8703448818904,-73.82830202579498,Pharmacy
11,New York,Co-op City,40.87429419303012,-73.829939108124,Mattress Firm,40.87223414329722,-73.8286072661231,Mattress Store
12,New York,Co-op City,40.87429419303012,-73.829939108124,Bagels on Bartow,40.87028,-73.828611,Bagel Shop
13,New York,Co-op City,40.87429419303012,-73.829939108124,Baskin-Robbins,40.87004451117903,-73.8295779479274,Ice Cream Shop
14,New York,Co-op City,40.87429419303012,-73.829939108124,Food Universe Marketplace,40.87673987981054,-73.82898048976519,Grocery Store
15,New York,Co-op City,40.87429419303012,-73.829939108124,Arby's,40.8704113,-73.828606,Fast Food Restaurant
16,New York,Co-op City,40.87429419303012,-73.829939108124,Townhouse Restaurant,40.876085887834265,-73.82886815052547,Restaurant
17,New York,Co-op City,40.87429419303012,-73.829939108124,truman track n field,40.87496253317124,-73.83084729386773,Baseball Field
18,New York,Co-op City,40.87429419303012,-73.829939108124,Sheer Elegance: Hair Plaza and Nail,40.87679079960787,-73.82952625493367,Salon / Barbershop
19,New York,Co-op City,40.87429419303012,-73.829939108124,Pure Romance Parties By Amy,40.87679203333333,-73.83047571666667,Gift Shop
20,New York,Co-op City,40.87429419303012,-73.829939108124,GREEN WAY IN CO OP CITY,40.87454754839479,-73.82618915642101,Trail
21,New York,Co-op City,40.87429419303012,-73.829939108124,MTA MaBSTOA Bus Bx23 / Bx26 / Bx28 / Q50 at Asch Loop / alcott Place,40.871387402235094,-73.830646276474,Bus Station
22,New York,Co-op City,40.87429419303012,-73.829939108124,The Park,40.87764512391663,-73.83083580661068,Park
23,New York,Co-op City,40.87429419303012,-73.829939108124,MTA MaBSTOA Bus Bx23 / Bx30 / Bx38 / Q50 at Donizetti Place & Baychester Ave (Section 1),40.87618793183889,-73.833838139328,Bus Station
24,New York,Eastchester,40.887555677350775,-73.82780644716412,Fish & Ting,40.885656,-73.829197,Caribbean Restaurant
25,New York,Eastchester,40.887555677350775,-73.82780644716412,Cozy Cottage Restaurant,40.88633207186384,-73.82761561924221,Diner
26,New York,Eastchester,40.887555677350775,-73.82780644716412,Mario's Pizza,40.88862762439113,-73.83126012557018,Pizza Place
27,New York,Eastchester,40.887555677350775,-73.82780644716412,Dunkin',40.88538419291817,-73.8280987591753,Donut Shop
28,New York,Eastchester,40.887555677350775,-73.82780644716412,Dyre Fish Market,40.889317642958616,-73.83145257358296,Seafood Restaurant
29,New York,Eastchester,40.887555677350775,-73.82780644716412,Dyre Deli Grocery,40.88823525219036,-73.8312823268945,Deli / Bodega
30,New York,Eastchester,40.887555677350775,-73.82780644716412,Golden Krust Caribbean Restaurant,40.888488,-73.83108299999999,Caribbean Restaurant
31,New York,Eastchester,40.887555677350775,-73.82780644716412,BowlerLand,40.88601990111869,-73.82320747767668,Bowling Alley
32,New York,Eastchester,40.887555677350775,-73.82780644716412,Royal Caribbean Bakery,40.888249,-73.831661,Caribbean Restaurant
33,New York,Eastchester,40.887555677350775,-73.82780644716412,Dyre Ave Diner,40.887968729082246,-73.83141284372412,Diner
34,New York,Eastchester,40.887555677350775,-73.82780644716412,McDonald's,40.88563631373264,-73.82683955509486,Fast Food Restaurant
35,New York,Eastchester,40.887555677350775,-73.82780644716412,MTA New York City Bus/Bee Line - Bx16/Bx30/W60/W61/W62 (Pelham/Co-op City/White Plains/Port Chester) @ Boston Road and Conner Street,40.88594,-73.82787,Bus Stop
36,New York,Eastchester,40.887555677350775,-73.82780644716412,Imperial beverage center,40.889146992600836,-73.82929692582755,Food & Drink Shop
37,New York,Eastchester,40.887555677350775,-73.82780644716412,MTA Bus - BX 16,40.88790343813609,-73.83125388185631,Bus Station
38,New York,Eastchester,40.887555677350775,-73.82780644716412,"MTA MaBSTOA & Bee-Line Bus: (Bx16, BL 52, 55)",40.88800860085501,-73.83133279875986,Bus Station
39,New York,Eastchester,40.887555677350775,-73.82780644716412,MTA Subway - Eastchester/Dyre Ave (5),40.88798538407525,-73.83138309969671,Metro Station
40,New York,Eastchester,40.887555677350775,-73.82780644716412,Adil Newsstand & Grocery,40.888433208510854,-73.83127682668768,Convenience Store
41,New York,Eastchester,40.887555677350775,-73.82780644716412,Sunshine Supermarket,40.888888,-73.831019,Deli / Bodega
42,New York,Eastchester,40.887555677350775,-73.82780644716412,Freckle's Juice,40.88878559548764,-73.83117532757048,Juice Bar
43,New York,Eastchester,40.887555677350775,-73.82780644716412,Xing Lung Chinese Restaurant,40.8887854684858,-73.83122576835156,Chinese Restaurant
44,New York,Eastchester,40.887555677350775,-73.82780644716412,MTA Bus & Bee Line Bx16/W52 @ Dyre Avenue and Light Street,40.88816692651784,-73.83152504085197,Bus Stop
45,New York,Eastchester,40.887555677350775,-73.82780644716412,Hostess Cakes,40.884608,-73.827487,Bakery
46,New York,Eastchester,40.887555677350775,-73.82780644716412,MTA MaBSTOA Bus Bx16 / Bx30 and Bee-line Route 52 / 60 / 61 / 62 at Dyre Ave / Boston Road (US 1),40.88461356066747,-73.83152944427044,Bus Station
47,New York,Fieldston,40.89543742690383,-73.90564259591682,Fieldston Road Circle,40.89448851736085,-73.90562087134356,Plaza
48,New York,Fieldston,40.89543742690383,-73.90564259591682,Riverside Drive,40.896507486527454,-73.90826091791374,River
49,New York,Riverdale,40.890834493891305,-73.9125854610857,Riverdale Ave,40.890424929507866,-73.91024841803598,Plaza
50,New York,Riverdale,40.890834493891305,-73.9125854610857,Bell Tower Park,40.88917798960079,-73.90833081276627,Park
51,New York,Riverdale,40.890834493891305,-73.9125854610857,Chase Bank,40.888089,-73.907921,Bank
52,New York,Riverdale,40.890834493891305,-73.9125854610857,Seton Park,40.88791393116787,-73.91611321473175,Park
53,New York,Riverdale,40.890834493891305,-73.9125854610857,JHS Riverdale Baseball Field,40.88776539164418,-73.91503930091858,Baseball Field
54,New York,Riverdale,40.890834493891305,-73.9125854610857,Park Lunch,40.887052545514,-73.91315349663765,Food Truck
55,New York,Riverdale,40.890834493891305,-73.9125854610857,Shallash Pest Control,40.89466945869686,-73.91321539878845,Home Service
56,New York,Riverdale,40.890834493891305,-73.9125854610857,Hayden On Hudson Gym,40.889593,-73.917446,Gym
57,New York,Riverdale,40.890834493891305,-73.9125854610857,MTA BX7 238th Stop,40.88903574764659,-73.9080494858546,Bus Station
58,New York,Riverdale,40.890834493891305,-73.9125854610857,MTA MaBSTOA Bus Bx7 / Bx10 / Bx20 / BxM1 / BxM2 / BxM18 at 246th St. / Hudson Parkway,40.89354823043404,-73.90815138816833,Bus Station
59,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Garden Gourmet Market,40.88135023917183,-73.90338943716417,Gourmet Shop
60,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Leche y Miel,40.883742,-73.90185699999999,Latin American Restaurant
61,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Kingsbridge Social Club,40.88454548045115,-73.90196378126393,Pizza Place
62,New York,Kingsbridge,40.88168737120521,-73.90281798724605,El Malecon,40.87933806746814,-73.90445707056641,Caribbean Restaurant
63,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Sam's Pizza,40.87943501792795,-73.90585879861192,Pizza Place
64,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Smashburger,40.8842208517097,-73.90033254824955,Burger Joint
65,New York,Kingsbridge,40.88168737120521,-73.90281798724605,The Bronx Public,40.87837659295958,-73.90348117090952,Pub
66,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Bronx Alehouse,40.88474887262718,-73.89969883486997,Beer Bar
67,New York,Kingsbridge,40.88168737120521,-73.90281798724605,BJ's  Wholesale Club,40.88410355664641,-73.90026731218994,Warehouse Store
68,New York,Kingsbridge,40.88168737120521,-73.90281798724605,El Economico Restaurant,40.87933018698782,-73.90459710835415,Spanish Restaurant
69,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Mon Amour Coffee & Wine,40.88500863418534,-73.90033222698838,Coffee Shop
70,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Carvel Ice Cream,40.883657145742866,-73.90165452034793,Ice Cream Shop
71,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Buffalo Wild Wings,40.88446010603608,-73.90042394399643,Wings Joint
72,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Estrellita Poblana V,40.879687039717524,-73.906256832975,Mexican Restaurant
73,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Q'Kachapa,40.880005888670006,-73.9041570896363,Spanish Restaurant
74,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Tilila,40.88387242577101,-73.89820853750416,Bar
75,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Sugarboy Bakery Cafe,40.877947999999996,-73.90286,Bakery
76,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Picante Picante Mexican Restaurant,40.878252,-73.902936,Mexican Restaurant
77,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Loeser's Delicatessen,40.879111,-73.905693,Sandwich Place
78,New York,Kingsbridge,40.88168737120521,-73.90281798724605,The Putnam Trail,40.88518925064586,-73.89944963459462,Trail
79,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Chipotle Mexican Grill,40.88456619551229,-73.9004737612446,Mexican Restaurant
80,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Broadway Pizza & Pasta,40.87882247136464,-73.90449402840686,Pizza Place
81,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Riverdale Diner,40.88518285486937,-73.89948352054364,Diner
82,New York,Kingsbridge,40.88168737120521,-73.90281798724605,S & S Cheesecake,40.88479273266669,-73.89986081581755,Bakery
83,New York,Kingsbridge,40.88168737120521,-73.90281798724605,ALDI,40.8778363,-73.9046557,Supermarket
84,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Leila's Hand Dipped Chocolate,40.879540999999996,-73.905327,Candy Store
85,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Dunkin',40.87930809459452,-73.90506640147964,Donut Shop
86,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Silhouette Restaurant & Lounge,40.88070643866,-73.90268654351613,Latin American Restaurant
87,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,Seafood Restaurant
88,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Enterprise Rent-A-Car,40.879866093214,-73.90384738148896,Rental Car Location
89,New York,Kingsbridge,40.88168737120521,-73.90281798724605,MyUnique,40.88196572342435,-73.90358396335206,Thrift / Vintage Store
90,New York,Kingsbridge,40.88168737120521,-73.90281798724605,The Local,40.87855275865213,-73.90346176628925,Bar
91,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Lot Less Closeouts,40.878270422202085,-73.9052646742604,Discount Store
92,New York,Kingsbridge,40.88168737120521,-73.90281798724605,IHOP,40.880422088659074,-73.90401864379297,Breakfast Spot
93,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Little Caesars Pizza,40.88000167064909,-73.90413957385358,Pizza Place
94,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Subway,40.878464979323944,-73.9055176422437,Sandwich Place
95,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Gold Mine Cafe,40.87891576866267,-73.90469763627074,Café
96,New York,Kingsbridge,40.88168737120521,-73.90281798724605,KFC,40.8801638310206,-73.90425289392198,Fried Chicken Joint
97,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Dunkin',40.88444151875646,-73.90018467940683,Donut Shop
98,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Foodtown of Riverdale,40.878524,-73.905296,Supermarket
99,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Mattress Firm,40.88157952534375,-73.90327738525008,Mattress Store
100,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Stop & Shop,40.882048,-73.9021108,Supermarket
101,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Petco,40.88412259663246,-73.89933923911794,Pet Store
102,New York,Kingsbridge,40.88168737120521,-73.90281798724605,GNC,40.880013,-73.90440799999999,Supplement Shop
103,New York,Kingsbridge,40.88168737120521,-73.90281798724605,FedEx Office Print & Ship Center,40.882667,-73.901487,Shipping Store
104,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Subway,40.877720351115315,-73.90537973066263,Sandwich Place
105,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Mr. McGoo's,40.87941944187052,-73.90424277141844,Bar
106,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Popeyes Louisiana Kitchen,40.879311888822194,-73.90479758629137,Fried Chicken Joint
107,New York,Kingsbridge,40.88168737120521,-73.90281798724605,The Bridge Tavern,40.883495380089926,-73.9017625732257,Sports Bar
108,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Chase Bank,40.87918782612045,-73.90491556516147,Bank
109,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Rite Aid,40.885481,-73.900814,Pharmacy
110,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Walgreens,40.8785384,-73.9047797,Pharmacy
111,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Domino's Pizza,40.8842,-73.9024,Pizza Place
112,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Hola España,40.87915969295343,-73.90455296034935,Latin American Restaurant
113,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Bob’s Discount Furniture and Mattress Store,40.877704,-73.9047193,Furniture / Home Store
114,New York,Kingsbridge,40.88168737120521,-73.90281798724605,The Punchbowl,40.885019560687695,-73.90066150520914,Bar
115,New York,Kingsbridge,40.88168737120521,-73.90281798724605,McDonald's,40.8840672,-73.9017116,Fast Food Restaurant
116,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Flame Hibachi,40.88277,-73.901816,Asian Restaurant
117,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Victoria Nails & Spa,40.883158,-73.901475,Nail Salon
118,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Maswara Deli,40.884351,-73.902331,Deli / Bodega
119,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Wendy's,40.88467416890525,-73.90121958194183,Fast Food Restaurant
120,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Stella D'oro Biscuit Co,40.88484365545298,-73.9011712036191,Bakery
121,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Cafeccino Bakery,40.880209,-73.90688399999999,Bagel Shop
122,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Oni Beauty Salon,40.880444,-73.90731600000001,Cosmetics Shop
123,New York,Kingsbridge,40.88168737120521,-73.90281798724605,MTA Subway - 238th St (1),40.88500072830154,-73.90061047866357,Metro Station
124,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Guan Hin Restaurant,40.883705,-73.897896,Chinese Restaurant
125,New York,Kingsbridge,40.88168737120521,-73.90281798724605,High Ridge News and Cards,40.88517787681991,-73.89945671267607,Deli / Bodega
126,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Coyote Statue,40.885179785959835,-73.89943873200761,Outdoor Sculpture
127,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Van Cortlandt Southwest Playround,40.88519273848604,-73.89943709754921,Playground
128,New York,Kingsbridge,40.88168737120521,-73.90281798724605,Yeung Hing Chinese Restsurant,40.88517543464569,-73.89940470521294,Chinese Restaurant
129,New York,Kingsbridge,40.88168737120521,-73.90281798724605,MTA - Bx7 Bus,40.88103175634483,-73.90867529414568,Bus Line
130,New York,Marble Hill,40.87655077879964,-73.91065965862981,Arturo's,40.87441177110231,-73.91027100981574,Pizza Place
131,New York,Marble Hill,40.87655077879964,-73.91065965862981,Bikram Yoga,40.876843690797934,-73.90620384419528,Yoga Studio
132,New York,Marble Hill,40.87655077879964,-73.91065965862981,Tibbett Diner,40.8804044222466,-73.90893738006402,Diner
133,New York,Marble Hill,40.87655077879964,-73.91065965862981,Starbucks,40.87753134921497,-73.90558216359267,Coffee Shop
134,New York,Marble Hill,40.87655077879964,-73.91065965862981,Dunkin',40.87713584201589,-73.90666550701411,Donut Shop
135,New York,Marble Hill,40.87655077879964,-73.91065965862981,Rite Aid,40.875466574434704,-73.90890629016033,Pharmacy
136,New York,Marble Hill,40.87655077879964,-73.91065965862981,TCR The Club of Riverdale,40.8786283,-73.9145678,Tennis Stadium
137,New York,Marble Hill,40.87655077879964,-73.91065965862981,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,Seafood Restaurant
138,New York,Marble Hill,40.87655077879964,-73.91065965862981,Starbucks,40.873754554218515,-73.90861305343668,Coffee Shop
139,New York,Marble Hill,40.87655077879964,-73.91065965862981,Astral Fitness & Wellness Center,40.87670526507199,-73.90637207670373,Gym
140,New York,Marble Hill,40.87655077879964,-73.91065965862981,Blink Fitness,40.877271495944626,-73.90559491338075,Gym
141,New York,Marble Hill,40.87655077879964,-73.91065965862981,Vitamin Shoppe,40.87716,-73.905632,Supplement Shop
142,New York,Marble Hill,40.87655077879964,-73.91065965862981,Parrilla Latina,40.87747294351472,-73.90607346968568,Steakhouse
143,New York,Marble Hill,40.87655077879964,-73.91065965862981,T.J. Maxx,40.87723198343352,-73.90504239962168,Department Store
144,New York,Marble Hill,40.87655077879964,-73.91065965862981,Boston Market,40.87743,-73.9054121,American Restaurant
145,New York,Marble Hill,40.87655077879964,-73.91065965862981,Subway Sandwiches,40.8746665302951,-73.9095858429637,Sandwich Place
146,New York,Marble Hill,40.87655077879964,-73.91065965862981,Baskin-Robbins,40.87714929478882,-73.90665810372622,Ice Cream Shop
147,New York,Marble Hill,40.87655077879964,-73.91065965862981,Lot Less Closeouts,40.878270422202085,-73.9052646742604,Discount Store
148,New York,Marble Hill,40.87655077879964,-73.91065965862981,GameStop,40.874266802124836,-73.90934218062803,Video Game Store
149,New York,Marble Hill,40.87655077879964,-73.91065965862981,TD Bank,40.8794958,-73.9092856,Bank
150,New York,Marble Hill,40.87655077879964,-73.91065965862981,Subway,40.878464979323944,-73.9055176422437,Sandwich Place
151,New York,Marble Hill,40.87655077879964,-73.91065965862981,The Children's Place,40.873671591133125,-73.90815619608166,Kids Store
152,New York,Marble Hill,40.87655077879964,-73.91065965862981,Five Below,40.8772564,-73.9049384,Miscellaneous Shop
153,New York,Marble Hill,40.87655077879964,-73.91065965862981,Subway,40.877720351115315,-73.90537973066263,Sandwich Place
154,New York,Marble Hill,40.87655077879964,-73.91065965862981,Broadway Plaza,40.87753906779665,-73.90539578168178,Shopping Mall
155,New York,Marble Hill,40.87655077879964,-73.91065965862981,Terrace View Delicatessen,40.875995,-73.913151,Deli / Bodega
156,New York,Marble Hill,40.87655077879964,-73.91065965862981,Grill 26 at TCR,40.878802209517126,-73.9156723022461,American Restaurant
157,New York,Woodlawn,40.898272612138044,-73.86731496814177,Katonah Pizza and Pasta,40.89878411126604,-73.86745706580207,Pizza Place
158,New York,Woodlawn,40.898272612138044,-73.86731496814177,Rambling House,40.898439240536966,-73.86719657644849,Pub
159,New York,Woodlawn,40.898272612138044,-73.86731496814177,Patrizia's Of Woodlawn,40.900638399332884,-73.86772361835486,Italian Restaurant
160,New York,Woodlawn,40.898272612138044,-73.86731496814177,Curry Spot,40.897624941880906,-73.86714729157393,Indian Restaurant
161,New York,Woodlawn,40.898272612138044,-73.86731496814177,The Chipper Truck,40.899619499543256,-73.87147353617637,Food Truck
162,New York,Woodlawn,40.898272612138044,-73.86731496814177,Van Cortlandt Park - John Muir Nature Trail,40.899504,-73.873027,Trail
163,New York,Woodlawn,40.898272612138044,-73.86731496814177,Sean's Quality Deli,40.897669,-73.86744499999999,Deli / Bodega
164,New York,Woodlawn,40.898272612138044,-73.86731496814177,Enterprise Rent-A-Car,40.89609114069422,-73.8653639853328,Rental Car Location
165,New York,Woodlawn,40.898272612138044,-73.86731496814177,Behan's Pub,40.89858450390552,-73.86750725480708,Bar
166,New York,Woodlawn,40.898272612138044,-73.86731496814177,Dunkin',40.896036409903786,-73.86357007637196,Donut Shop
167,New York,Woodlawn,40.898272612138044,-73.86731496814177,CTown Supermarkets,40.897495761710346,-73.86736015413362,Grocery Store
168,New York,Woodlawn,40.898272612138044,-73.86731496814177,Metro North - Woodlawn Train Station,40.895590912855496,-73.8628137399376,Train Station
169,New York,Woodlawn,40.898272612138044,-73.86731496814177,Prime Cuts,40.89985495450702,-73.86761273659502,Food & Drink Shop
170,New York,Woodlawn,40.898272612138044,-73.86731496814177,Katonah Family Deli Grocery,40.898339342064965,-73.86720111149035,Convenience Store
171,New York,Woodlawn,40.898272612138044,-73.86731496814177,Ivy's Nails,40.900013,-73.867388,Cosmetics Shop
172,New York,Woodlawn,40.898272612138044,-73.86731496814177,Emerald Pharmacy,40.89952520236089,-73.86747101203787,Pharmacy
173,New York,Woodlawn,40.898272612138044,-73.86731496814177,Woodlawn Heights Family Market,40.897351,-73.86744,Food & Drink Shop
174,New York,Woodlawn,40.898272612138044,-73.86731496814177,Greenland Deli,40.89893285260015,-73.86754566531529,Deli / Bodega
175,New York,Woodlawn,40.898272612138044,-73.86731496814177,Woodlawn Deli,40.897045,-73.86737,Deli / Bodega
176,New York,Woodlawn,40.898272612138044,-73.86731496814177,The Coachman's Inn,40.90014654775011,-73.86764673430903,Bar
177,New York,Woodlawn,40.898272612138044,-73.86731496814177,The Corner Scone,40.898598,-73.862579,Deli / Bodega
178,New York,Woodlawn,40.898272612138044,-73.86731496814177,Muskrat Cove,40.89661462254967,-73.86244620698331,Park
179,New York,Woodlawn,40.898272612138044,-73.86731496814177,Woodlawn Playground,40.899877093515826,-73.87224302213575,Playground
180,New York,Woodlawn,40.898272612138044,-73.86731496814177,Bella Napoli 2,40.89672979186445,-73.86231986737155,Pizza Place
181,New York,Woodlawn,40.898272612138044,-73.86731496814177,Stillwell Park,40.90210471148085,-73.8652084300118,Playground
182,New York,Norwood,40.87722415599446,-73.8793907395681,Williamsbridge Reservoir Oval,40.87703278924706,-73.87733074138687,Park
183,New York,Norwood,40.87722415599446,-73.8793907395681,Sal's Pizzeria,40.875269350530566,-73.87956260705728,Pizza Place
184,New York,Norwood,40.87722415599446,-73.8793907395681,Nicky's Coffee Shop,40.874932786273384,-73.87940404957489,Coffee Shop
185,New York,Norwood,40.87722415599446,-73.8793907395681,Marconi Pizzeria,40.880766406357665,-73.87780801932352,Pizza Place
186,New York,Norwood,40.87722415599446,-73.8793907395681,Queen of Tacos,40.8802,-73.883434,Mexican Restaurant
187,New York,Norwood,40.87722415599446,-73.8793907395681,Mosholu Park,40.87823436524028,-73.8831639289856,Park
188,New York,Norwood,40.87722415599446,-73.8793907395681,Tasty Picks,40.88166538639227,-73.8794837670074,Deli / Bodega
189,New York,Norwood,40.87722415599446,-73.8793907395681,V.I.P.'S Cafe,40.88156582814303,-73.87929923711168,Restaurant
190,New York,Norwood,40.87722415599446,-73.8793907395681,Capital One Bank,40.8747272,-73.8796602,Bank
191,New York,Norwood,40.87722415599446,-73.8793907395681,Golden Krust Caribbean Restaurant,40.881671999999995,-73.878996,Caribbean Restaurant
192,New York,Norwood,40.87722415599446,-73.8793907395681,CVS pharmacy,40.87903936605434,-73.87422202277044,Pharmacy
193,New York,Norwood,40.87722415599446,-73.8793907395681,SUBWAY,40.87281809506911,-73.87831163680261,Sandwich Place
194,New York,Norwood,40.87722415599446,-73.8793907395681,CVS pharmacy,40.87449900511392,-73.87951536062447,Pharmacy
195,New York,Norwood,40.87722415599446,-73.8793907395681,Chase Bank,40.875331,-73.8798315,Bank
196,New York,Norwood,40.87722415599446,-73.8793907395681,T-Mobile,40.872766,-73.878644,Mobile Phone Shop
197,New York,Norwood,40.87722415599446,-73.8793907395681,Foodtown of Bainbridge,40.873496,-73.878825,Supermarket
198,New York,Norwood,40.87722415599446,-73.8793907395681,McDonald's,40.872894,-73.878677,Fast Food Restaurant
199,New York,Norwood,40.87722415599446,-73.8793907395681,Nicky's Pizza & Ristorante,40.87337458632297,-73.88050846237203,Pizza Place
200,New York,Norwood,40.87722415599446,-73.8793907395681,M & R Pizza,40.88057929014473,-73.8832210222942,Pizza Place
201,New York,Norwood,40.87722415599446,-73.8793907395681,El Presidente II,40.880516213384304,-73.88323277718456,Spanish Restaurant
202,New York,Norwood,40.87722415599446,-73.8793907395681,Chase Bank,40.87303330866416,-73.87817837297916,Bank
203,New York,Norwood,40.87722415599446,-73.8793907395681,MTA Bus Stop - BX10/BX16/BX28/BX30/BX34/BX38,40.879816496734485,-73.87862274838982,Bus Stop
204,New York,Norwood,40.87722415599446,-73.8793907395681,Ming Liang Kitchen,40.879876,-73.87662900000001,Chinese Restaurant
205,New York,Norwood,40.87722415599446,-73.8793907395681,Williamsbridge Reservoir Oval Park Track,40.87974113853551,-73.87593536425706,Athletics & Sports
206,New York,Norwood,40.87722415599446,-73.8793907395681,East 205th St,40.87388231771641,-73.87641197566941,Park
207,New York,Norwood,40.87722415599446,-73.8793907395681,Sing Fei Chinese Restaurant,40.879907,-73.87530699999999,Chinese Restaurant
208,New York,Norwood,40.87722415599446,-73.8793907395681,Pine Deli,40.88034,-73.88314247131348,American Restaurant
209,New York,Norwood,40.87722415599446,-73.8793907395681,"MTA MaBSTOA & Bee-Line Bus at Jerome Ave & Mosholu Pkwy: (Bx1, Bx2, Bx10, Bx28, Bx38 & BL 4, 20, 21)",40.87928892930588,-73.88450503349304,Bus Station
210,New York,Norwood,40.87722415599446,-73.8793907395681,Happy Dragon,40.88041,-73.883442,Chinese Restaurant
211,New York,Norwood,40.87722415599446,-73.8793907395681,K&S Wine & Liquor,40.880348757594454,-73.88357249191725,Liquor Store
212,New York,Williamsbridge,40.88103887819211,-73.85744642974205,Frank's Soup Bowl,40.877494,-73.85914100000001,Soup Place
213,New York,Williamsbridge,40.88103887819211,-73.85744642974205,Club Mystique,40.88414927642994,-73.85647600392656,Nightclub
214,New York,Williamsbridge,40.88103887819211,-73.85744642974205,Cue Lounge,40.884163389332585,-73.8564844261784,Bar
215,New York,Williamsbridge,40.88103887819211,-73.85744642974205,The Dumplin Shop,40.88414315581045,-73.856449229114,Caribbean Restaurant
216,New York,Williamsbridge,40.88103887819211,-73.85744642974205,Bronxwood Food Plaza,40.87902124971334,-73.85854375901276,Convenience Store
217,New York,Williamsbridge,40.88103887819211,-73.85744642974205,Pioneer Supermarket,40.88414328584991,-73.85653038796637,Supermarket
218,New York,Williamsbridge,40.88103887819211,-73.85744642974205,WCO,40.882686,-73.862978,Dance Studio
219,New York,Baychester,40.866858107252696,-73.83579759808117,Caridad & Louie,40.86584304086998,-73.83770669702484,Spanish Restaurant
